Experiment; Time; X; Y; Z
Complete Physics Engine - Steep Hilly Terrain - Fast x; 59,40; 256,00; 7,80; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 59,50; 256,00; 7,96; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 59,60; 256,00; 8,01; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 59,70; 256,00; 7,97; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 59,80; 256,00; 7,84; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 59,90; 256,00; 7,60; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 60,00; 256,00; 7,25; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 60,10; 256,00; 6,79; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 60,20; 256,00; 6,19; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 60,30; 256,00; 5,45; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 60,40; 256,00; 4,57; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 60,50; 256,00; 3,54; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 60,60; 256,00; 2,36; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 60,70; 256,00; 1,05; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 60,80; 256,00; -0,38; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 60,90; 256,00; -1,89; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 61,00; 256,00; -3,45; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 61,10; 256,00; -5,01; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 61,20; 256,00; -6,50; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 61,30; 256,00; -7,86; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 61,40; 256,00; -8,98; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 61,50; 256,00; -9,75; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 61,60; 256,00; -9,99; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 61,70; 256,00; -9,60; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 61,80; 256,00; -8,81; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 61,90; 256,00; -7,78; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 62,00; 256,00; -6,59; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 62,10; 256,00; -5,33; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 62,20; 256,00; -4,04; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 62,30; 256,00; -2,77; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 62,40; 256,00; -1,55; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 62,50; 256,00; -0,40; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 62,60; 256,00; 0,65; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 62,70; 256,00; 1,60; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 62,80; 256,00; 2,43; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 62,90; 256,00; 3,15; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 63,00; 256,00; 3,76; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 63,10; 256,00; 4,26; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 63,20; 256,00; 4,65; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 63,30; 256,00; 4,94; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 63,40; 256,00; 5,12; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 63,50; 256,00; 5,20; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 63,60; 256,00; 5,19; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 63,70; 256,00; 5,07; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 63,80; 256,00; 4,86; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 63,90; 256,00; 4,54; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 64,00; 256,00; 4,12; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 64,10; 256,00; 3,60; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 64,20; 256,00; 2,96; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 64,30; 256,00; 2,21; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 64,40; 256,00; 1,35; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 64,50; 256,00; 0,39; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 64,60; 256,00; -0,68; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 64,70; 256,00; -1,83; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 64,80; 256,00; -3,05; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 64,90; 256,00; -4,31; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 65,00; 256,00; -5,58; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 65,10; 256,00; -6,82; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 65,20; 256,00; -7,96; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 65,30; 256,00; -8,94; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 65,40; 256,00; -9,67; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 65,50; 256,00; -10,00; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 65,60; 256,00; -9,78; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 65,70; 256,00; -9,21; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 65,80; 256,00; -8,47; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 65,90; 256,00; -7,62; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 66,00; 256,00; -6,73; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 66,10; 256,00; -5,84; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 66,20; 256,00; -4,98; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 66,30; 256,00; -4,18; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 66,40; 256,00; -3,44; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 66,50; 256,00; -2,78; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 66,60; 256,00; -2,21; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 66,70; 256,00; -1,73; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 66,80; 256,00; -1,35; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 66,90; 256,00; -1,06; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 67,00; 256,00; -0,88; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 67,10; 256,00; -0,80; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 67,20; 256,00; -0,81; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 67,30; 256,00; -0,94; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 67,40; 256,00; -1,16; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 67,50; 256,00; -1,47; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 67,60; 256,00; -1,88; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 67,70; 256,00; -2,38; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 67,80; 256,00; -2,96; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 67,90; 256,00; -3,63; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 68,00; 256,00; -4,37; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 68,10; 256,00; -5,18; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 68,20; 256,00; -6,02; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 68,30; 256,00; -6,90; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 68,40; 256,00; -7,76; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 68,50; 256,00; -8,58; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 68,60; 256,00; -9,29; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 68,70; 256,00; -9,81; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 68,80; 256,00; -10,00; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 68,90; 256,00; -9,76; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 69,00; 256,00; -9,29; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 69,10; 256,00; -8,74; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 69,20; 256,00; -8,15; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 69,30; 256,00; -7,58; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 69,40; 256,00; -7,05; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 69,50; 256,00; -6,58; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 69,60; 256,00; -6,19; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 69,70; 256,00; -5,89; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 69,80; 256,00; -5,69; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 69,90; 256,00; -5,57; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 70,00; 256,00; -5,57; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 70,10; 256,00; -5,67; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 70,20; 256,00; -5,85; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 70,30; 256,00; -6,13; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 70,40; 256,00; -6,49; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 70,50; 256,00; -6,92; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 70,60; 256,00; -7,42; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 70,70; 256,00; -7,97; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 70,80; 256,00; -8,54; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 70,90; 256,00; -9,09; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 71,00; 256,00; -9,59; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 71,10; 256,00; -9,93; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 71,20; 256,00; -9,97; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 71,30; 256,00; -9,73; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 71,40; 256,00; -9,39; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 71,50; 256,00; -9,04; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 71,60; 256,00; -8,74; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 71,70; 256,00; -8,51; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 71,80; 256,00; -8,36; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 71,90; 256,00; -8,30; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 72,00; 256,00; -8,35; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 72,10; 256,00; -8,49; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 72,20; 256,00; -8,71; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 72,30; 256,00; -8,99; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 72,40; 256,00; -9,32; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 72,50; 256,00; -9,65; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 72,60; 256,00; -9,91; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 72,70; 256,00; -9,99; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 72,80; 256,00; -9,84; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 72,90; 256,00; -9,63; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 73,00; 256,00; -9,46; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 73,10; 256,00; -9,37; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 73,20; 256,00; -9,37; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 73,30; 256,00; -9,46; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 73,40; 256,00; -9,62; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 73,50; 256,00; -9,82; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 73,60; 256,00; -9,97; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 73,70; 256,00; -9,98; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 73,80; 256,00; -9,88; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 73,90; 256,00; -9,80; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 74,00; 256,00; -9,81; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 74,10; 256,00; -9,88; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 74,20; 256,00; -9,98; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 74,30; 256,00; -9,99; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 74,40; 256,00; -9,95; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 74,50; 256,00; -9,94; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 74,60; 256,00; -9,97; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 74,70; 256,00; -10,00; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 74,80; 256,00; -9,99; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 74,90; 256,00; -9,99; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 75,00; 256,00; -10,00; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 75,10; 256,00; -10,00; 0,00
Complete Physics Engine - Steep Hilly Terrain - Fast x; 75,20; 256,00; -10,00; 0,00
